MessageNumber	DiagnosisTypes	Timestamp	TimeElapsed	Source	Destination	Module	Summary	Fid_UsbDevice	Fid_URB_TransferData	Fid_UCX_URB_BULK_OR_INTERRUPT_TRANSFER.Fid_URB_TransferFlags	Fid_UCX_URB_BULK_OR_INTERRUPT_TRANSFER.Fid_URB_TransferBufferLength
28673	None	2016-01-09T15:51:05.4245535				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28675	None	2016-01-09T15:51:05.4256168				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28677	None	2016-01-09T15:51:05.9106394				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28679	None	2016-01-09T15:51:05.9116481				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28681	None	2016-01-09T15:51:05.9126486				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28683	None	2016-01-09T15:51:05.9136466				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28685	None	2016-01-09T15:51:05.9156495				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28687	None	2016-01-09T15:51:05.9166504				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,3]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28689	None	2016-01-09T15:51:05.9176480				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28691	None	2016-01-09T15:51:05.9186480				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,142]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28693	None	2016-01-09T15:51:05.9196505				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28695	None	2016-01-09T15:51:05.9206473				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28697	None	2016-01-09T15:51:05.9216519				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28699	None	2016-01-09T15:51:05.9226322				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28701	None	2016-01-09T15:51:05.9236458				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28703	None	2016-01-09T15:51:05.9246508				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,113]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28705	None	2016-01-09T15:51:05.9255457				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,128]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28707	None	2016-01-09T15:51:05.9265503				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28709	None	2016-01-09T15:51:05.9276497				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28711	None	2016-01-09T15:51:06.4135632				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28713	None	2016-01-09T15:51:06.4146421				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28715	None	2016-01-09T15:51:06.4155740				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28717	None	2016-01-09T15:51:06.4166455				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28719	None	2016-01-09T15:51:06.4176418				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28721	None	2016-01-09T15:51:06.4186419				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,3]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28723	None	2016-01-09T15:51:06.4196436				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28725	None	2016-01-09T15:51:06.4206453				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,142]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28727	None	2016-01-09T15:51:06.4216449				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28729	None	2016-01-09T15:51:06.4226482				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28731	None	2016-01-09T15:51:06.4236417				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28733	None	2016-01-09T15:51:06.4246450				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28735	None	2016-01-09T15:51:06.4256291				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28737	None	2016-01-09T15:51:06.4275742				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,113]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28739	None	2016-01-09T15:51:06.4286440				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,128]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28741	None	2016-01-09T15:51:06.4296412				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28743	None	2016-01-09T15:51:06.4305357				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28745	None	2016-01-09T15:51:06.9156270				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28747	None	2016-01-09T15:51:06.9166414				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28749	None	2016-01-09T15:51:06.9175917				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28751	None	2016-01-09T15:51:06.9185360				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28753	None	2016-01-09T15:51:06.9196378				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28755	None	2016-01-09T15:51:06.9206358				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,3]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28757	None	2016-01-09T15:51:06.9216387				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28759	None	2016-01-09T15:51:06.9226351				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,142]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28761	None	2016-01-09T15:51:06.9246426				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28763	None	2016-01-09T15:51:06.9256365				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28765	None	2016-01-09T15:51:06.9266382				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28767	None	2016-01-09T15:51:06.9275512				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28769	None	2016-01-09T15:51:06.9285307				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28771	None	2016-01-09T15:51:06.9295406				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,113]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28773	None	2016-01-09T15:51:06.9305550				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,128]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28775	None	2016-01-09T15:51:06.9316413				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28777	None	2016-01-09T15:51:06.9325863				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28779	None	2016-01-09T15:51:07.4185577				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28781	None	2016-01-09T15:51:07.4195532				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28783	None	2016-01-09T15:51:07.4205512				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28785	None	2016-01-09T15:51:07.4215517				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28787	None	2016-01-09T15:51:07.4225534				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28789	None	2016-01-09T15:51:07.4235522				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,3]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28791	None	2016-01-09T15:51:07.4245523				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28793	None	2016-01-09T15:51:07.4255269				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,142]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28795	None	2016-01-09T15:51:07.4265540				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28797	None	2016-01-09T15:51:07.4276345				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28799	None	2016-01-09T15:51:07.4286350				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28801	None	2016-01-09T15:51:07.4305291				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28803	None	2016-01-09T15:51:07.4315255				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28805	None	2016-01-09T15:51:07.4325223				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,113]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28807	None	2016-01-09T15:51:07.4335227				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,128]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28809	None	2016-01-09T15:51:07.4345228				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28811	None	2016-01-09T15:51:07.4355212				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28813	None	2016-01-09T15:51:07.9205270				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28815	None	2016-01-09T15:51:07.9215143				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28817	None	2016-01-09T15:51:07.9225132				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28819	None	2016-01-09T15:51:07.9235177				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28821	None	2016-01-09T15:51:07.9245182				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28823	None	2016-01-09T15:51:07.9265273				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,3]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28825	None	2016-01-09T15:51:07.9275187				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28827	None	2016-01-09T15:51:07.9285200				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,142]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28829	None	2016-01-09T15:51:07.9295242				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28831	None	2016-01-09T15:51:07.9305205				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28833	None	2016-01-09T15:51:07.9315271				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28835	None	2016-01-09T15:51:07.9325288				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28837	None	2016-01-09T15:51:07.9335293				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28839	None	2016-01-09T15:51:07.9345265				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,113]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28841	None	2016-01-09T15:51:07.9355261				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,128]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28843	None	2016-01-09T15:51:07.9365175				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28845	None	2016-01-09T15:51:07.9375172				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28847	None	2016-01-09T15:51:08.4236130				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28849	None	2016-01-09T15:51:08.4246229				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28851	None	2016-01-09T15:51:08.4256213				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,96]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28853	None	2016-01-09T15:51:08.4266230				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28855	None	2016-01-09T15:51:08.4276230				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28857	None	2016-01-09T15:51:08.4286218				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,3]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28859	None	2016-01-09T15:51:08.4296186				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,19]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28861	None	2016-01-09T15:51:08.4305254				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,142]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28863	None	2016-01-09T15:51:08.4315649				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,20]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28865	None	2016-01-09T15:51:08.4326064				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28867	None	2016-01-09T15:51:08.4335133				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,4]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28869	None	2016-01-09T15:51:08.4355121				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28871	None	2016-01-09T15:51:08.4365110				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28873	None	2016-01-09T15:51:08.4375139				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,113]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28875	None	2016-01-09T15:51:08.4385418				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,128]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28877	None	2016-01-09T15:51:08.4395398				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28879	None	2016-01-09T15:51:08.4405407				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28881	None	2016-01-09T15:51:08.9886013				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
28883	None	2016-01-09T15:51:08.9895939				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
